NCM,NCM_DESCRICAO,CAPITULO
28521021,Acetato de mercúrio,28
28521022,Timerosal,28
28521023,Estearato de mercúrio,28
28521024,Lactato de mercúrio,28
28521025,Salicilato de mercúrio,28
28521029,Outros,28
28529000,- Outros,28
28531000,- Cloreto de cianogênio (clorociano),28
28539011,De alumínio,28
28539012,De magnésio,28
28539013,"De cobre (fosfetos de cobre), que contenham mais de 15 %, em peso, de fósforo",28
28539019,Outros,28
28539020,Cianamida e seus derivados metálicos,28
28539030,Sulfocloretos de fósforo,28
28539090,Outros,28
28539090,Ar comprimido,28
29011000,- Saturados,29
29012100,-- Etileno,29
29012200,-- Propeno (propileno),29
29012300,-- Buteno (butileno) e seus isômeros,29
29012410,"Buta-1,3-dieno",29
29012420,Isopreno,29
29012900,-- Outros,29
29021100,-- Cicloexano,29
29021910,Limoneno,29
29021990,Outros,29
29022000,- Benzeno,29
29023000,- Tolueno,29
29024100,-- o-Xileno,29
29024200,-- m-Xileno,29
29024300,-- p-Xileno,29
29024400,-- Mistura de isômeros do xileno,29
29025000,- Estireno,29
29026000,- Etilbenzeno,29
29027000,- Cumeno,29
29029010,"Difenila (1,1'-bifenila)",29
29029020,Naftaleno,29
29029030,Antraceno,29
29029040,alfa-Metilestireno,29
29029090,Outros,29
29031110,Clorometano (cloreto de metila),29
29031120,Cloroetano (cloreto de etila),29
29031200,-- Diclorometano (cloreto de metileno),29
29031300,-- Clorofórmio (triclorometano),29
29031400,-- Tetracloreto de carbono,29
29031500,"-- Dicloreto de etileno (ISO) (1,2-dicloroetano)",29
29031910,"1,1,1-Tricloroetano (metilclorofórmio)",29
29031920,"1,1,2-Tricloroetano",29
29031990,Outros,29
29032100,-- Cloreto de vinila (cloroetileno),29
29032200,-- Tricloroetileno,29
29032300,-- Tetracloroetileno (percloroetileno),29
29032910,Hexaclorobutadieno,29
29032990,Outros,29
29034100,-- Trifluorometano (HFC-23),29
29034200,-- Difluorometano (HFC-32),29
29034300,"-- Fluorometano (HFC-41), 1,2-difluoroetano (HFC-152) e 1,1-difluoroetano (HFC-152a)",29
29034400,"-- Pentafluoroetano (HFC-125), 1,1,1-trifluoroetano (HFC-143a) e 1,1,2-trifluoroetano (HFC-143)",29
29034510,"1,1,1,2-Tetrafluoroetano (HFC-134a)",29
29034520,"1,1,2,2-Tetrafluoroetano (HFC-134)",29
29034600,"-- 1,1,1,2,3,3,3-Heptafluoropropano (HFC-227ea), 1,1,1,2,2,3-hexafluoropropano (HFC-236cb), 1,1,1,2,3,3-hexafluoropropano (HFC-236ea) e 1,1,1,3,3,3-hexafluoropropano (HFC-236fa)",29
29034700,"-- 1,1,1,3,3-Pentafluoropropano (HFC-245fa) e 1,1,2,2,3-pentafluoropropano (HFC-245ca)",29
29034800,"-- 1,1,1,3,3-Pentafluorobutano (HFC-365mfc) e 1,1,1,2,2,3,4,5,5,5-decafluoropentano (HFC-43-10mee)",29
29034900,-- Outros,29
29035100,"-- 2,3,3,3-Tetrafluoropropeno (HFO-1234yf), 1,3,3,3-tetrafluoropropeno (HFO-1234ze) e (Z)-1,1,1,4,4,4-hexafluoro-2-buteno (HFO-1336mzz)",29
29035910,"1,1,3,3,3-Pentafluoro-2-(trifluorometil)prop-1-eno",29
29035990,Outros,29
29036100,-- Brometo de metila (bromometano),29
29036200,"-- Dibrometo de etileno (ISO) (1,2-dibromoetano)",29
29036910,Iodoetano,29
29036920,Iodofórmio,29
29036990,Outros,29
29037100,-- Clorodifluorometano (HCFC-22),29
29037200,-- Diclorotrifluoroetanos (HCFC-123),29
29037300,"-- Diclorofluoroetanos (HCFC-141, 141b)",29
29037400,"-- Clorodifluoroetanos (HCFC-142, 142b)",29
29037500,"-- Dicloropentafluoropropanos (HCFC-225, 225ca, 225cb)",29
29037600,"-- Bromoclorodifluorometano (halon-1211), bromotrifluorometano (halon-1301) e
dibromotetrafluoroetanos (halon-2402)",29
29037711,Triclorofluorometano,29
29037712,Diclorodifluorometano,29
29037713,Clorotrifluorometano,29
29037721,Triclorotrifluoroetanos,29
29037722,Diclorotetrafluoroetanos e cloropentafluoroetano,29
29037723,Pentaclorofluoroetano,29
29037724,Tetraclorodifluoroetanos,29
29037731,Heptaclorofluoropropanos,29
29037732,Hexaclorodifluoropropanos,29
29037733,Pentaclorotrifluoropropanos,29
29037734,Tetraclorotetrafluoropropanos,29
29037735,Tricloropentafluoropropanos,29
29037736,Dicloroexafluoropropanos,29
29037737,Cloroeptafluoropropanos,29
29037790,Outros,29
29037800,-- Outros derivados peralogenados,29
29037911,Clorofluoroetanos,29
29037912,Clorotetrafluoroetanos,29
29037919,Outros,29
29037920,"Derivados do metano, etano ou propano, halogenados unicamente com flúor e bromo",29
29037931,Halotano,29
29037939,Outros,29
29037990,Outros,29
29038110,Lindano (gama-hexaclorocicloexano),29
29038120,alfa-Hexaclorocicloexano,29
29038130,beta-Hexaclorocicloexano,29
29038190,Outros,29
29038210,Aldrin,29
29038220,Clordano,29
29038230,Heptacloro,29
29038300,-- Mirex (ISO),29
29038910,Hexabromociclododecanos (HBCD),29
29038990,Outros,29
29039110,Clorobenzeno,29
29039120,o-Diclorobenzeno,29
29039130,p-Diclorobenzeno,29
29039210,Hexaclorobenzeno,29
29039220,DDT,29
29039300,-- Pentaclorobenzeno (ISO),29
29039400,-- Hexabromobifenilas,29
29039911,Cloreto de benzila,29
29039912,p-Clorotolueno,29
29039913,Cloreto de neofila,29
29039914,Triclorobenzenos,29
29039915,Cloronaftalenos,29
29039916,Cloreto de benzilideno,29
29039917,Cloretos de xilila,29
29039918,Bifenilas policloradas (PCB); terfenilas policloradas (PCT),29
29039919,Outros,29
29039921,Bromobenzeno,29
29039922,Brometos de xilila,29
29039923,Bromodifenilmetano,29
29039924,Bifenilas polibromadas (PBB),29
29039929,Outros,29
29039931,"4-Cloro-alfa,alfa,alfa-trifluortolueno",29
29039939,Outros,29
29039990,Outros,29
29041011,Ácido metanossulfônico,29
29041012,Metanossulfonato de chumbo,29
29041013,Metanossulfonato de estanho,29
29041019,Outros,29
29041020,Ácido dodecilbenzenossulfônico e seus sais,29
29041030,Ácidos toluenossulfônicos; ácidos xilenossulfônicos; sais destes ácidos,29
29041040,Ácido etanossulfônico; ácido etilenossulfônico,29
29041051,Naftalenossulfonatos de sódio,29
29041052,Ácido beta-naftalenossulfônico,29
29041053,Ácidos alquil- e dialquilnaftalenossulfônicos; sais destes ácidos,29
29041059,Outros,29
29041060,Ácido benzenossulfônico e seus sais,29
29041090,Outros,29
29042010,Mononitrotoluenos (MNT),29
29042020,Nitropropanos,29
29042030,Dinitrotoluenos,29
29042041,"2,4,6-Trinitrotolueno (TNT)",29
29042049,Outros,29
29042051,Nitrobenzeno,29
29042052,"1,3,5-Trinitrobenzeno",29
29042059,Outros,29
29042060,Derivados nitrados do xileno,29
29042070,Mononitroetano; nitrometanos,29
29042090,Outros,29
29043100,-- Ácido perfluoroctano sulfônico,29
29043200,-- Perfluoroctanossulfonato de amônio,29
29043300,-- Perfluoroctanossulfonato de lítio,29
29043400,-- Perfluoroctanossulfonato de potássio,29
29043500,-- Outros sais do ácido perfluoroctano sulfônico,29
29043600,-- Fluoreto de perfluoroctanossulfonila,29
29049100,-- Tricloronitrometano (cloropicrina),29
29049911,1-Cloro-4-nitrobenzeno,29
29049912,"1-Cloro-2,4-dinitrobenzeno",29
29049913,"2-Cloro-1,3-dinitrobenzeno",29
29049914,"4-Cloro-alfa,alfa,alfa-trifluor-3,5-dinitrotolueno",29
29049915,o-Nitroclorobenzeno; m-nitroclorobenzeno,29
29049916,"1,2-Dicloro-4-nitrobenzeno",29
29049919,Outros,29
29049921,Ácidos dinitroestilbenodissulfônicos,29
29049929,Outros,29
29049930,Cloreto de p-toluenossulfonila (cloreto de tosila),29
29049940,Cloreto de o-toluenossulfonila,29
29049990,Outros,29
29051100,-- Metanol (álcool metílico),29
29051210,Álcool propílico,29
29051220,Álcool isopropílico,29
29051300,-- Butan-1-ol (álcool n-butílico),29
29051410,Álcool isobutílico (2-metil-1-propanol),29
29051420,Álcool sec-butílico (2-butanol),29
29051430,Álcool ter-butílico (2-metil-2-propanol),29
29051600,-- Octanol (álcool octílico) e seus isômeros,29
29051710,Álcool láurico,29
29051720,Álcool cetílico,29
29051730,Álcool esteárico,29
29051911,n-Decanol,29
29051912,Isodecanol,29
29051919,Outros,29
29051921,Etilato de magnésio,29
29051922,Metilato de sódio,29
29051923,Etilato de sódio,29
29051929,Outros,29
29051991,4-Metilpentan-2-ol,29
29051992,Isononanol,29
29051993,Isotridecanol,29
29051994,"Tetra-hidrolinalol (3,7-dimetiloctan-3-ol)",29
29051995,"3,3-Dimetilbutan-2-ol (álcool pinacolílico)",29
29051996,Pentanol (álcool amílico) e seus isômeros,29
29051999,Outros,29
29052210,Linalol,29
29052220,Geraniol,29
29052230,"Di-hidromircenol (2,6-dimetil-7-octen-2-ol)",29
29052290,Outros,29
29052910,Álcool alílico,29
29052990,Outros,29
29053100,-- Etilenoglicol (etanodiol),29
29053200,"-- Propilenoglicol (propano-1,2-diol)",29
29053910,"2-Metil-2,4-pentanodiol (hexilenoglicol)",29
29053920,"Trimetilenoglicol (1,3-propanodiol)",29
29053930,"1,3-Butilenoglicol (1,3-butanodiol)",29
29053990,Outros,29
29054100,"-- 2-Etil-2-(hidroximetil)propano-1,3-diol (trimetilolpropano)",29
29054200,-- Pentaeritritol (pentaeritrita),29
29054300,-- Manitol,29
29054400,-- D-glucitol (sorbitol),29
29054500,-- Glicerol,29
29054900,-- Outros,29
29055100,-- Etclorvinol (DCI),29
29055910,Hidrato de cloral,29
29055990,Outros,29
29061100,-- Mentol,29
29061200,"-- Cicloexanol, metilcicloexanóis e dimetilcicloexanóis",29
29061300,-- Esteróis e inositóis,29
29061910,Derivados do mentol,29
29061920,Borneol; isoborneol,29
29061930,Terpina e seu hidrato,29
29061940,"Álcool fenchílico (1,3,3-trimetil-2-norbornanol)",29
29061950,Terpineóis,29
29061990,Outros,29
29062100,-- Álcool benzílico,29
29062910,2-Feniletanol,29
29062920,Dicofol,29
29062990,Outros,29
29071100,-- Fenol (hidroxibenzeno) e seus sais,29
29071200,-- Cresóis e seus sais,29
29071300,"-- Octilfenol, nonilfenol, e seus isômeros; sais destes produtos",29
29071510,beta-Naftol e seus sais,29
29071590,Outros,29
29071910,"2,6-Di-ter-butil-p-cresol e seus sais",29
29071920,o-Fenilfenol e seus sais,29
29071930,p-ter-Butilfenol e seus sais,29
29071940,Xilenóis e seus sais,29
29071990,Outros,29
29072100,-- Resorcinol e seus sais,29
29072200,-- Hidroquinona e seus sais,29
29072300,"-- 4,4'-Isopropilidenodifenol (bisfenol A, difenilolpropano) e seus sais",29
29072900,-- Outros,29
29081100,-- Pentaclorofenol (ISO),29
29081911,4-Cloro-m-cresol e seus sais,29
29081912,Diclorofenóis e seus sais,29
29081913,p-Clorofenol,29
29081914,Triclorofenóis e seus sais,29
29081915,Tetraclorofenóis e seus sais,29
29081916,Pentaclorofenato de sódio,29
29081919,Outros,29
29081921,"2,4,6-Tribromofenol",29
29081929,Outros,29
29081990,Outros,29
29089100,-- Dinoseb (ISO) e seus sais,29
29089200,"-- 4,6-Dinitro-o-cresol (DNOC (ISO)) e seus sais",29
29089912,p-Nitrofenol e seus sais,29
29089913,Ácido pícrico,29
29089919,Outros,29
29089921,Disofenol,29
29089929,Outros,29
29089930,"Derivados sulfonados do fenol, seus sais e seus ésteres",29
29089990,Outros,29
29091100,-- Éter dietílico (óxido de dietila),29
29091910,Éter metil-ter-butílico (MTBE),29
29091920,Sevoflurano,29
29091990,Outros,29
29092000,"- Éteres ciclânicos, ciclênicos, cicloterpênicos e seus derivados halogenados, sulfonados, nitrados ou
nitrosados",29
29093011,Anetol,29
29093012,Éter difenílico (éter fenílico),29
29093013,Éter dibenzílico (éter benzílico),29
29093014,Éter feniletil-isoamílico,29
29093019,Outros,29
29093021,Oxifluorfeno,29
29093022,Pentacloroanisol,29
29093023,Éteres tetra- ou pentabromodifenílicos,29
29093024,"Éteres hexa-, hepta- ou octabromodifenílicos",29
29093025,Éter decabromodifenílico,29
29093029,Outros,29
29094100,"-- 2,2'-Oxidietanol (dietilenoglicol)",29
29094310,Do etilenoglicol,29
29094320,Do dietilenoglicol,29
29094411,Éter etílico,29
29094412,Éter isobutílico,29
29094413,Éter hexílico,29
29094419,Outros,29
29094421,Éter etílico,29
29094429,Outros,29
29094910,Guaifenesina,29
29094921,Trietilenoglicol,29
29094922,Tetraetilenoglicol,29
29094923,Pentaetilenoglicol e seus éteres,29
29094924,Éter fenílico do etilenoglicol,29
29094929,Outros,29
29094931,Dipropilenoglicol,29
29094932,"Éteres do mono-, di- e tripropilenoglicol",29
29094939,Outros,29
29094941,Éter etílico do butilenoglicol,29
29094949,Outros,29
29094950,Álcoois fenoxibenzílicos,29
29094990,Outros,29
29095011,Triclosan,29
29095012,Eugenol,29
29095013,Isoeugenol,29
29095019,Outros,29
29095090,Outros,29
29096011,De di-isopropilbenzeno,29
29096012,De ter-butila,29
29096013,De p-mentano,29
29096019,Outros,29
29096090,Outros,29
29101000,- Oxirano (óxido de etileno),29
29102000,- Metiloxirano (óxido de propileno),29
29103000,"- 1-Cloro-2,3-epoxipropano (epicloridrina)",29
29104000,"- Dieldrin (ISO, DCI)",29
29105000,- Endrin (ISO),29
29109010,Óxido de estireno,29
29109090,Outros,29
29110010,Dimetilacetal do 2-nitrobenzaldeído,29
29110090,Outros,29
29121100,-- Metanal (formaldeído),29
29121200,-- Etanal (acetaldeído),29
29121911,Glioxal,29
29121912,Glutaraldeído,29
29121919,Outros,29
29121921,Citral,29
29121922,"Citronelal (3,7-dimetil-6-octenal)",29
29121923,"Bergamal (3,7-dimetil-2-metileno-6-octenal)",29
29121929,Outros,29
29121991,Heptanal,29
29121999,Outros,29
29122100,-- Benzaldeído (aldeído benzoico),29
29122910,Aldeído alfa-amilcinâmico,29
29122920,Aldeído alfa-hexilcinâmico,29
29122990,Outros,29
29124100,-- Vanilina (aldeído metilprotocatéquico),29
29124200,-- Etilvanilina (aldeído etilprotocatéquico),29
29124910,3-Fenoxibenzaldeído,29
29124920,3-Hidroxibenzaldeído,29
29124930,"3,4,5-Trimetoxibenzaldeído",29
29124941,4-(4-Hidroxi-4-metilpentil)-3-cicloexeno-1-carboxialdeído,29
29124949,Outros,29
29124990,Outros,29
29125000,- Polímeros cíclicos dos aldeídos,29
29126000,- Paraformaldeído,29
29130010,Tricloroacetaldeído,29
29130090,Outros,29
29141100,-- Acetona,29
29141200,-- Butanona (metiletilcetona),29
29141300,-- 4-Metilpentan-2-ona (metilisobutilcetona),29
29141910,Forona,29
29141921,Acetilacetona,29
29141922,Acetonilacetona,29
29141923,Diacetila,29
29141929,Outras,29
29141930,Metilexilcetona,29
29141940,Pseudoiononas,29
29141950,Metilisopropilcetona,29
29141990,Outras,29
29142210,Cicloexanona,29
29142220,Metilcicloexanonas,29
29142310,Iononas,29
29142320,Metiliononas,29
29142910,Carvona,29
29142920,l-Mentona,29
29142990,Outras,29
29143100,-- Fenilacetona (fenilpropan-2-ona),29
29143910,Acetofenona,29
29143990,Outras,29
29144010,4-Hidroxi-4-metilpentan-2-ona (diacetona álcool),29
29144091,Benzoína,29
29144099,Outras,29
29145010,Nabumetona,29
29145020,"1,8-Di-hidroxi-3-metil-9-antrona e sua forma enólica (crisarobina ou chrysarobin)",29
29145090,Outras,29
29146100,-- Antraquinona,29
29146200,-- Coenzima Q10 (ubidecarenona (DCI)),29
29146910,Lapachol,29
29146920,Menadiona,29
29146990,Outras,29
29147100,-- Clordecona (ISO),29
29147911,1-Cloro-5-hexanona,29
29147919,Outros,29
29147921,Bissulfito sódico de menadiona,29
29147922,Ácido 2-hidroxi-4-metoxibenzofenona-5-sulfônico (sulisobenzona),29
29147929,Outros,29
29147990,Outros,29
29151100,-- Ácido fórmico,29
29151210,De sódio,29
29151290,Outros,29
29151310,De geranila,29
29151390,Outros,29
29152100,-- Ácido acético,29
29152400,-- Anidrido acético,29
29152910,Acetato de sódio,29
29152920,Acetatos de cobalto,29
29152990,Outros,29
29153100,-- Acetato de etila,29
29153200,-- Acetato de vinila,29
29153300,-- Acetato de n-butila,29
29153600,-- Acetato de dinoseb (ISO),29
29153910,Acetato de linalila,29
29153921,Triacetina,29
29153929,Outros,29
29153931,De n-propila,29
29153932,Acetato de 2-etoxietila,29
29153939,Outros,29
29153941,De decila,29
29153942,De hexenila,29
29153951,De benzestrol,29
29153952,De dienoestrol,29
29153953,De hexestrol,29
29153954,De mestilbol,29
29153955,De estilbestrol,29
29153961,De tricloro-alfa-feniletila,29
29153962,De triclorometilfenilcarbinila,29
29153963,Diacetato de etilenoglicol (diacetato de etileno),29
29153991,De 2-ter-butilcicloexila,29
29153992,De bornila,29
29153993,De dimetilbenzilcarbinila,29
29153994,Bis(p-acetoxifenil)cicloexilidenometano (ciclofenil),29
29153999,Outros,29
29154010,Ácido monocloroacético,29
29154020,Monocloroacetato de sódio,29
29154090,Outros,29
29155010,Ácido propiônico,29
29155020,Sais,29
29155030,Ésteres,29
