NCM,NCM_DESCRICAO,POSICAO
29343010,Maleato de metotrimeprazina (maleato de levomepromazina),2934
29343020,Enantato de flufenazina,2934
29343030,Prometazina,2934
29343090,Outros,2934
29349111,Aminorex e seus sais,2934
29349112,Brotizolam e seus sais,2934
29349121,Clotiazepam,2934
29349122,Cloxazolam,2934
29349123,Dextromoramida,2934
29349129,Outros,2934
29349131,Fendimetrazina e seus sais,2934
29349132,Fenmetrazina e seus sais,2934
29349133,Haloxazolam e seus sais,2934
29349141,Ketazolam,2934
29349142,Mesocarbo,2934
29349149,Outros,2934
29349150,Oxazolam e seus sais,2934
29349160,Pemolina e seus sais,2934
29349170,Sufentanila e seus sais,2934
29349200,-- Outras fentanilas e seus derivados,2934
29349911,Morfolina e seus sais,2934
29349912,Pirenoxina sódica (catalino sódico),2934
29349913,Nimorazol,2934
29349914,"Anidrido isatoico (2H-3,1-benzoxazina-2,4-(1H)-diona)",2934
29349915,"4,4'-Ditiodimorfolina",2934
29349919,Outros,2934
29349922,Zidovudina (AZT),2934
29349923,Timidina,2934
29349924,Furazolidona,2934
29349925,Citarabina,2934
29349926,Oxadiazona,2934
29349927,Estavudina,2934
29349929,Outros,2934
29349931,Cetoconazol,2934
29349932,Cloridrato de prazosina,2934
29349933,Talniflumato,2934
29349934,Ácidos nucleicos e seus sais,2934
29349935,Propiconazol,2934
29349939,Outros,2934
29349941,Tiofeno,2934
29349942,Ácido 6-aminopenicilânico,2934
29349943,Ácido 7-aminocefalosporânico,2934
29349944,Ácido 7-aminodesacetoxicefalosporânico,2934
29349945,Clormezanona,2934
29349946,9-(N-Metil-4-piperidinilideno)tioxanteno,2934
29349949,Outros,2934
29349951,Tebutiuron,2934
29349952,Tetramisol,2934
29349953,Levamisol e seus sais,2934
29349954,Tioconazol,2934
29349959,Outros,2934
29349961,Cloridrato de tizanidina,2934
29349969,Outros,2934
29349991,Timolol,2934
29349992,Maleato ácido de timolol,2934
29349993,Lamivudina,2934
29349999,Outros,2934
29351000,- N-Metilperfluoroctano sulfonamida,2935
29352000,- N-Etilperfluoroctano sulfonamida,2935
29353000,- N-Etil-N-(2-hidroxietil)perfluoroctano sulfonamida,2935
29354000,- N-(2-Hidroxietil)-N-metilperfluoroctano sulfonamida,2935
29355000,- Outras perfluoroctanossulfonamidas,2935
29359011,Sulfadiazina e seu sal sódico,2935
29359012,Clortalidona,2935
29359013,Sulpirida,2935
29359014,Veraliprida,2935
29359015,"Sulfametazina (4,6-dimetil-2-sulfanilamidopirimidina) e seu sal sódico",2935
29359019,Outras,2935
29359021,Furosemida,2935
29359022,Ftalilsulfatiazol,2935
29359023,Piroxicam,2935
29359024,Tenoxicam,2935
29359025,Sulfametoxazol,2935
29359029,Outras,2935
29359091,Cloramina-B e cloramina-T,2935
29359092,Gliburida,2935
29359093,Toluenossulfonamidas,2935
29359094,Nimesulida,2935
29359095,Bumetanida,2935
29359096,Sulfaguanidina,2935
29359099,Outras,2935
29362111,Vitamina A1 álcool (retinol),2936
29362112,Acetato,2936
29362113,Palmitato,2936
29362119,Outros,2936
29362190,Outros,2936
29362210,Cloridrato de vitamina B1 (cloridrato de tiamina),2936
29362220,Mononitrato de vitamina B1 (mononitrato de tiamina),2936
29362290,Outros,2936
29362310,Vitamina B2 (riboflavina),2936
29362320,5'-Fosfato sódico de vitamina B2 (5'-fosfato sódico de riboflavina),2936
29362390,Outros,2936
29362410,D-Pantotenato de cálcio,2936
29362490,Outros,2936
29362510,Vitamina B6,2936
29362520,Cloridrato de piridoxina,2936
29362590,Outros,2936
29362610,Vitamina B12 (cianocobalamina),2936
29362620,Cobamamida,2936
29362630,Hidroxocobalamina e seus sais,2936
29362690,Outros,2936
29362710,Vitamina C (ácido L- ou DL-ascórbico),2936
29362720,Ascorbato de sódio,2936
29362790,Outros,2936
29362811,D- ou DL-alfa-Tocoferol,2936
29362812,Acetato de D- ou DL-alfa-tocoferol,2936
29362819,Outros,2936
29362890,Outros,2936
29362911,Vitamina B9 (ácido fólico) e seus sais,2936
29362919,Outros,2936
29362921,Vitamina D3 (colecalciferol),2936
29362929,Outros,2936
29362931,Vitamina H (biotina),2936
29362939,Outros,2936
29362940,Vitaminas K e seus derivados,2936
29362951,Ácido nicotínico,2936
29362952,Nicotinamida,2936
29362953,Nicotinato de sódio,2936
29362959,Outros,2936
29362990,Outros,2936
29369000,"- Outras, incluindo os concentrados naturais",2936
29371100,"-- Somatotropina, seus derivados e análogos estruturais",2937
29371200,-- Insulina e seus sais,2937
29371910,ACTH (corticotropina),2937
29371920,HCG (gonadotropina coriônica),2937
29371930,PMSG (gonadotropina sérica),2937
29371940,Menotropinas,2937
29371950,Oxitocina,2937
29371990,Outros,2937
29372110,Cortisona,2937
29372120,Hidrocortisona,2937
29372130,Prednisona (deidrocortisona),2937
29372140,Prednisolona (deidroidrocortisona),2937
29372210,Dexametasona e seus acetatos,2937
29372221,Acetonida da triancinolona,2937
29372229,Outros,2937
29372231,Valerato de diflucortolona,2937
29372239,Outros,2937
29372290,Outros,2937
29372310,Medroxiprogesterona e seus derivados,2937
29372321,L-Norgestrel (levonorgestrel),2937
29372322,DL-Norgestrel,2937
29372329,Outros,2937
29372331,Estriol e seu succinato,2937
29372339,Outros,2937
29372341,Hemissuccinato de estradiol,2937
29372342,Fempropionato de estradiol (17-(3-fenilpropionato) de estradiol),2937
29372349,Outros,2937
29372351,Alilestrenol,2937
29372359,Outros,2937
29372360,Desogestrel,2937
29372370,Linestrenol,2937
29372391,Acetato de etinodiol,2937
29372392,Gestodeno,2937
29372399,Outros,2937
29372910,Metilprednisolona e seus derivados,2937
29372920,21-Succinato sódico de hidrocortisona,2937
29372931,Acetato de ciproterona,2937
29372939,Outros,2937
29372940,Mesterolona e seus derivados,2937
29372950,Espironolactona,2937
29372960,Deflazacorte,2937
29372990,Outros,2937
29375000,"- Prostaglandinas, tromboxanas e leucotrienos, seus derivados e análogos estruturais",2937
29379010,Tiratricol (triac) e seu sal sódico,2937
29379030,Levotiroxina sódica,2937
29379040,Liotironina sódica,2937
29379090,Outros,2937
29381000,- Rutosídio (rutina) e seus derivados,2938
29389010,Deslanosídio,2938
29389020,Esteviosídio,2938
29389090,Outros,2938
29391110,Concentrados de palha de dormideira ou papoula,2939
29391121,Buprenorfina e seus sais,2939
29391122,Codeína e seus sais,2939
29391123,Di-hidrocodeína e seus sais,2939
29391131,Etilmorfina e seus sais,2939
29391132,Etorfina e seus sais,2939
29391140,Folcodina e seus sais,2939
29391151,Heroína e seus sais,2939
29391152,Hidrocodona e seus sais,2939
29391153,Hidromorfona e seus sais,2939
29391161,Morfina,2939
29391162,Cloridrato e sulfato de morfina,2939
29391169,Outros,2939
29391170,Nicomorfina e seus sais,2939
29391181,Oxicodona e seus sais,2939
29391182,Oximorfona e seus sais,2939
29391191,Tebacona e seus sais,2939
29391192,Tebaína e seus sais,2939
29391900,-- Outros,2939
29392000,- Alcaloides da quina e seus derivados; sais destes produtos,2939
29393010,Cafeína,2939
29393020,Sais,2939
29394100,-- Efedrina e seus sais,2939
29394200,-- Pseudoefedrina (DCI) e seus sais,2939
29394300,-- Catina (DCI) e seus sais,2939
29394400,-- Norefedrina e seus sais,2939
29394510,Levometanfetamina e seus sais,2939
29394520,Metanfetamina e seus sais,2939
29394530,Racemato de metanfetamina e seus sais,2939
29394900,-- Outros,2939
29395100,-- Fenetilina (DCI) e seus sais,2939
29395910,Teofilina,2939
29395920,Aminofilina,2939
29395990,Outros,2939
29396100,-- Ergometrina (DCI) e seus sais,2939
29396200,-- Ergotamina (DCI) e seus sais,2939
29396300,-- Ácido lisérgico e seus sais,2939
29396911,Maleato de metilergometrina,2939
29396919,Outros,2939
29396921,Mesilato de di-hidroergotamina,2939
29396929,Outros,2939
29396931,Mesilato de di-hidroergocornina,2939
29396939,Outros,2939
29396941,Mesilato de alfa-di-hidroergocriptina,2939
29396942,Mesilato de beta-di-hidroergocriptina,2939
29396949,Outros,2939
29396951,Ergocristina,2939
29396952,Metanossulfonato de di-hidroergocristina,2939
29396959,Outros,2939
29396990,Outros,2939
29397210,Cocaína e seus sais,2939
29397220,Ecgonina e seus sais,2939
29397290,Outros,2939
29397911,Brometo de N-butilescopolamônio,2939
29397919,Outros,2939
29397920,Teobromina e seus derivados; sais destes produtos,2939
29397931,"Pilocarpina, seu nitrato e seu cloridrato",2939
29397939,Outros,2939
29397940,Tiocolquicósido,2939
29397990,Outros,2939
29398010,Saxitoxina,2939
29398090,Outros,2939
29400011,Galactose,2940
29400012,Arabinose,2940
29400013,Ramnose,2940
29400019,Outros,2940
29400021,Ácido lactobiônico,2940
29400022,Lactobionato de cálcio,2940
29400023,Bromolactobionato de cálcio,2940
29400029,Outros,2940
29400092,"Frutose-1,6-difosfato de cálcio ou de sódio",2940
29400093,Maltitol,2940
29400094,Lactogluconato de cálcio,2940
29400099,Outros,2940
29411010,Ampicilina e seus sais,2941
29411020,Amoxicilina e seus sais,2941
29411031,Penicilina V potássica,2941
29411039,Outros,2941
29411041,Penicilina G potássica,2941
29411042,Penicilina G benzatínica,2941
29411043,Penicilina G procaínica,2941
29411049,Outros,2941
29411090,Outros,2941
29412010,Sulfatos,2941
29412090,Outros,2941
29413010,Cloridrato de tetraciclina,2941
29413020,Oxitetraciclina,2941
29413031,Minociclina,2941
29413032,Sais,2941
29413090,Outros,2941
29414011,"Cloranfenicol, seu palmitato, seu succinato e seu hemissuccinato",2941
29414019,Outros,2941
29414020,Tianfenicol e seus ésteres,2941
29414090,Outros,2941
29415010,Claritromicina,2941
29415020,Eritromicina e seus sais,2941
29415090,Outros,2941
29419011,Rifamicina S,2941
29419012,Rifampicina (rifamicina AMP),2941
29419013,Rifamicina SV sódica,2941
29419019,Outros,2941
29419021,Cloridrato de lincomicina,2941
29419022,Fosfato de clindamicina,2941
29419029,Outros,2941
29419031,Ceftriaxona e seus sais,2941
29419032,"Cefoperazona e seus sais, cefazolina sódica",2941
29419033,"Cefaclor e cefalexina monoidratados, cefalotina sódica",2941
29419034,Cefadroxil e seus sais,2941
29419035,Cefotaxima sódica,2941
29419036,Cefoxitina e seus sais,2941
29419037,Cefalosporina C,2941
29419039,Outros,2941
29419041,Sulfato de neomicina,2941
29419042,Embonato de gentamicina (pamoato de gentamicina),2941
29419043,Sulfato de gentamicina,2941
29419049,Outros,2941
29419051,Embonato de espiramicina (pamoato de espiramicina),2941
29419059,Outros,2941
29419061,Nistatina e seus sais,2941
29419062,Anfotericina B e seus sais,2941
29419069,Outros,2941
29419071,Monensina sódica,2941
29419072,Narasina,2941
29419073,Avilamicinas,2941
29419079,Outros,2941
29419081,"Polimixinas e seus sais, exceto sulfato de colistina",2941
29419082,Sulfato de colistina,2941
29419083,Virginiamicinas e seus sais,2941
29419089,Outros,2941
29419091,Griseofulvina e seus sais,2941
29419092,Fumarato de tiamulina,2941
29419099,Outros,2941
29420000,Outros compostos orgânicos.,2942
30012010,De fígado,3001
30012090,Outros,3001
30019010,Heparina e seus sais,3001
30019020,Pedaços de pericárdio de origem bovina ou suína,3001
30019031,Fígados,3001
30019039,Outros,3001
30019090,Outros,3001
30021211,Antiofídicos e outros antivenenosos,3002
30021212,Antitetânico,3002
30021213,Anticatarral,3002
30021214,Antipiogênico,3002
30021215,Antidiftérico,3002
30021216,Polivalentes,3002
30021219,Outros,3002
30021221,Imunoglobulina anti-Rh,3002
30021222,Outras imunoglobulinas séricas,3002
30021223,Concentrado de fator VIII,3002
30021224,"Soroalbumina, sob a forma de gel, para preparação de reagentes de diagnóstico",3002
30021229,Outros,3002
30021231,"Soroalbumina, exceto a humana",3002
30021232,Plasmina (fibrinolisina),3002
30021233,Uroquinase,3002
30021234,"Imunoglobulina e cloridrato de histamina, associados",3002
30021235,"Imunoglobulina G, liofilizada ou em solução",3002
30021236,Soroalbumina humana,3002
30021239,Outros,3002
30021300,"-- Produtos imunológicos, não misturados, não apresentados em doses nem acondicionados para venda a retalho",3002
30021400,"-- Produtos imunológicos, misturados, não apresentados em doses nem acondicionados para venda a retalho",3002
30021510,betainterferona; alfapeginterferona 2a,3002
30021520,Basiliximab (DCI); bevacizumab (DCI); daclizumab (DCI); etanercept (DCI); gemtuzumab ozogamicin (DCI); oprelvekin (DCI); rituximab (DCI); trastuzumab (DCI),3002
30021590,Outros,3002
30024111,Contra a gripe,3002
30024112,Contra a poliomielite,3002
30024113,Contra a hepatite B,3002
30024114,Contra o sarampo,3002
30024115,Contra a meningite,3002
30024116,"Contra a rubéola, sarampo e caxumba (tríplice)",3002
30024117,Outras tríplices,3002
30024118,Anticatarral e antipiogênico,3002
30024119,Outras,3002
30024121,Contra a gripe,3002
30024122,Contra a poliomielite,3002
30024123,Contra a hepatite B,3002
30024124,Contra o sarampo,3002
30024125,Contra a meningite,3002
30024126,"Contra a rubéola, sarampo e caxumba (tríplice)",3002
30024127,Outras tríplices,3002
30024128,Anticatarral e antipiogênico,3002
30024129,Outras,3002
30024210,Contra a raiva,3002
30024220,Contra a coccidiose,3002
30024230,Contra a querato-conjuntivite,3002
30024240,Contra a cinomose,3002
30024250,Contra a leptospirose,3002
30024260,Contra a febre aftosa,3002
30024270,"Contra as seguintes enfermidades: de Newcastle, a vírus vivo ou vírus inativo; de Gumboro, a vírus vivo ou vírus inativo; bronquite, a vírus vivo ou vírus inativo; difteroviruela, a vírus vivo; síndrome de queda de postura (EDS); salmonelose aviária, elaborada com cepa 9R; cólera de aves, inativadas",3002
30024280,Vacinas combinadas contra as enfermidades citadas no item 3002.42.70,3002
30024290,Outras,3002
30024910,Antitoxinas de origem microbiana,3002
30024920,Tuberculinas,3002
30024991,Para a saúde animal,3002
30024992,Para a saúde humana,3002
30024993,Saxitoxina,3002
30024994,Ricina,3002
30024999,Outros,3002
30025100,-- Produtos de terapia celular,3002
30025900,-- Outras,3002
30029000,- Outros,3002
30031011,Ampicilina ou seus sais,3003
30031012,Amoxicilina ou seus sais,3003
30031013,Penicilina G benzatínica,3003
30031014,Penicilina G potássica,3003
30031015,Penicilina G procaínica,3003
30031019,Outros,3003
30031020,Que contenham estreptomicinas ou seus derivados,3003
30032011,"Cloranfenicol, seu palmitato, seu succinato ou seu hemissuccinato",3003
30032019,Outros,3003
30032021,Eritromicina ou seus sais,3003
30032029,Outros,3003
30032031,Rifamicina SV sódica,3003
30032032,Rifampicina,3003
30032039,Outros,3003
30032041,Cloridrato de lincomicina,3003
30032049,Outros,3003
30032051,Cefalotina sódica,3003
30032052,Cefaclor ou cefalexina monoidratados,3003
30032059,Outros,3003
30032061,Sulfato de gentamicina,3003
30032062,Daunorubicina,3003
30032063,Idarubicina; pirarubicina,3003
30032069,Outros,3003
30032071,Vancomicina,3003
30032072,Actinomicinas,3003
30032073,Ciclosporina A,3003
30032079,Outros,3003
30032091,Mitomicina,3003
30032092,Fumarato de tiamulina,3003
30032093,Bleomicinas ou seus sais,3003
30032094,Imipenem,3003
30032095,Anfotericina B em lipossomas,3003
30032099,Outros,3003
30033100,-- Que contenham insulina,3003
30033911,Somatotropina,3003
30033912,Gonadotropina coriônica (hCG),3003
30033913,Menotropinas,3003
30033914,Corticotropina (ACTH),3003
30033915,Gonadotropina sérica (PMSG),3003
30033916,Somatostatina ou seus sais,3003
30033917,Buserelina ou seu acetato,3003
30033918,Triptorelina ou seus sais,3003
30033919,Leuprolida ou seu acetato,3003
30033921,LH-RH (gonadorelina),3003
30033922,Oxitocina,3003
30033923,Sais de insulina,3003
30033924,Timosinas,3003
30033925,Octreotida,3003
30033926,Goserelina ou seu acetato,3003
30033927,Nafarelina ou seu acetato,3003
30033929,Outros,3003
30033931,Hemissuccinato de estradiol,3003
30033932,Fempropionato de estradiol,3003
30033933,Estriol ou seu succinato,3003
30033934,Alilestrenol,3003
30033935,Linestrenol,3003
30033936,Acetato de megestrol; formestano; fulvestranto,3003
30033937,Desogestrel,3003
30033939,Outros,3003
30033981,Levotiroxina sódica,3003
30033982,Liotironina sódica,3003
30033991,"Sal sódico ou éster metílico do ácido 9,11,15-triidroxi-16-(3-clorofenoxi)prosta-5,13-dien-1-oico (derivado da prostaglandina F2-alfa)",3003
30033992,Tiratricol (triac) ou seu sal sódico,3003
30033994,Espironolactona,3003
30033995,Exemestano,3003
30033999,Outros,3003
30034100,-- Que contenham efedrina ou seus sais,3003
30034200,-- Que contenham pseudoefedrina (DCI) ou seus sais,3003
30034300,-- Que contenham norefedrina ou seus sais,3003
30034910,Vimblastina; vincristina; derivados destes produtos; topotecan ou seu cloridrato,3003
30034920,"Pilocarpina, seu nitrato ou seu cloridrato",3003
30034930,Metanossulfonato de di-hidroergocristina,3003
30034940,Codeína ou seus sais,3003
30034950,Granisetron; tropisetrona ou seu cloridrato,3003
30034990,Outros,3003
30036000,"- Outros, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo",3003
30039011,Folinato de cálcio (leucovorina),3003
30039012,Nicotinamida,3003
30039013,Hidroxocobalamina ou seus sais; cianocobalamina,3003
30039014,"Vitamina A1 (retinol) ou seus derivados, exceto o ácido retinoico (tretinoína)",3003
30039015,D-Pantotenato de cálcio; vitamina D3 (colecalciferol),3003
30039016,"Ésteres das vitaminas A e D3, em concentração igual ou superior a 1.500.000 UI/g de vitamina A e igual ou superior a 50.000 UI/g de vitamina D3",3003
30039017,Ácido retinoico (tretinoína),3003
30039019,Outros,3003
30039021,Estreptoquinase,3003
30039022,L-Asparaginase,3003
30039023,Deoxirribonuclease,3003
30039024,Idursulfase,3003
30039025,alfa-Agalsidase; alfavelaglicerase,3003
30039029,Outros,3003
30039031,Permetrina; nitrato de propatila; benzoato de benzila; dioctilsulfossuccinato de sódio,3003
30039032,Ácido cólico; ácido deoxicólico; sal magnésico do ácido deidrocólico,3003
30039033,"Ácido glucônico, seus sais ou seus ésteres",3003
30039034,Ácido o-acetilsalicílico; o-acetilsalicilato de alumínio; salicilato de metila; diclorvós,3003
30039035,Lactofosfato de cálcio,3003
30039036,"Ácido láctico, seus sais ou seus ésteres; ácido 4-(4-hidroxifenoxi)-3,5-di-iodofenilacético",3003
30039037,"Ácido fumárico, seus sais ou seus ésteres",3003
30039038,Etretinato; fosfestrol ou seus sais de di ou tetrassódio,3003
30039039,Outros,3003
30039041,Sulfato de tranilcipromina; dietilpropiona,3003
30039042,Cloridrato de ketamina,3003
30039043,Clembuterol ou seu cloridrato,3003
30039044,Tamoxifen ou seu citrato,3003
30039045,Levodopa; alfa-metildopa,3003
30039046,Cloridrato de fenilefrina; mirtecaína; propranolol ou seus sais,3003
30039047,Diclofenaco de sódio; diclofenaco de potássio; diclofenaco de dietilamônio,3003
30039048,Clorambucil; clormetina (DCI) ou seu cloridrato; melfalano; toremifene ou seu citrato,3003
30039049,Outros,3003
30039051,Metoclopramida ou seu cloridrato; closantel,3003
30039052,Atenolol; prilocaína ou seu cloridrato; talidomida,3003
30039053,Lidocaína ou seu cloridrato; flutamida,3003
30039054,Femproporex,3003
30039055,Paracetamol; bromoprida,3003
30039056,Amitraz; cipermetrina,3003
30039057,Clorexidina ou seus sais; isetionato de pentamidina,3003
30039058,"Aminoglutetimida; carmustina; deferoxamina (desferrioxamina B) ou seus sais, derivados destes produtos; lomustina",3003
30039059,Outros,3003
30039061,Quercetina,3003
30039062,Tiaprida,3003
30039063,Etidronato dissódico,3003
